Rk,Team,Date,FG,TRB,AST,,Opp,Result,MP,AST,STL,BLK,TOV,PF,AST,STL,BLK,TOV,PF,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,MP,ORB,DRB,TRB,ORB,DRB,TRB
34,MEM,2014-01-07,46,40,22,,SAS,L 108-110 (OT),265,22,7,5,11,24,24,9,5,17,16,265,46,99,0.465,40,82,0.488,6,17,0.353,10,15,0.667,108,43,83,0.518,36,59,0.61,7,24,0.292,17,25,0.68,110,265,12,28,40,9,35,44
35,MEM,2014-01-10,42,53,24,,PHO,W 104-99,240,24,1,9,8,11,19,4,6,6,23,240,42,86,0.488,36,71,0.507,6,15,0.4,14,23,0.609,104,38,92,0.413,27,62,0.435,11,30,0.367,12,16,0.75,99,240,14,39,53,14,30,44
36,MEM,2014-01-12,43,40,26,,ATL,W 108-101,240,26,13,6,11,17,25,9,2,15,16,240,43,83,0.518,37,68,0.544,6,15,0.4,16,20,0.8,108,38,80,0.475,29,53,0.547,9,27,0.333,16,24,0.667,101,240,8,32,40,9,29,38
37,MEM,2014-01-14,32,43,19,,OKC,W 90-87,240,19,8,3,13,21,12,5,5,19,27,240,32,80,0.4,28,66,0.424,4,14,0.286,22,27,0.815,90,33,81,0.407,28,60,0.467,5,21,0.238,16,20,0.8,87,240,11,32,43,12,33,45
38,MEM,2014-01-15,33,43,20,@,MIL,W 82-77,240,20,7,10,9,17,22,5,5,15,19,240,33,82,0.402,28,62,0.452,5,20,0.25,11,18,0.611,82,31,82,0.378,25,62,0.403,6,20,0.3,9,12,0.75,77,240,11,32,43,15,36,51
39,MEM,2014-01-17,36,37,18,,SAC,W 91-90,240,18,8,13,10,23,17,4,2,14,16,240,36,78,0.462,30,61,0.492,6,17,0.353,13,18,0.722,91,33,81,0.407,28,70,0.4,5,11,0.455,19,23,0.826,90,240,4,33,37,10,33,43
40,MEM,2014-01-20,31,44,16,,NOP,L 92-95,240,16,2,5,17,20,21,10,8,10,22,240,31,74,0.419,24,55,0.436,7,19,0.368,23,28,0.821,92,35,77,0.455,30,68,0.441,5,9,0.556,20,23,0.87,95,240,14,30,44,9,25,34
41,MEM,2014-01-24,36,42,21,@,HOU,W 88-87,240,21,5,3,15,16,21,7,4,13,19,240,36,78,0.462,32,71,0.451,4,7,0.571,12,16,0.75,88,32,79,0.405,18,45,0.4,14,34,0.412,9,14,0.643,87,240,11,31,42,7,24,31
42,MEM,2014-01-25,41,52,23,,HOU,W 99-81,240,23,8,5,11,23,14,3,5,15,15,240,41,88,0.466,34,69,0.493,7,19,0.368,10,14,0.714,99,30,81,0.37,21,49,0.429,9,32,0.281,12,17,0.706,81,240,16,36,52,10,28,38
43,MEM,2014-01-28,43,46,24,@,POR,W 98-81,240,24,9,2,13,20,18,4,2,12,12,240,43,83,0.518,37,70,0.529,6,13,0.462,6,10,0.6,98,30,87,0.345,26,63,0.413,4,24,0.167,17,22,0.773,81,240,9,37,46,12,28,40
44,MEM,2014-01-29,41,31,24,@,SAC,W 99-89,240,24,11,4,12,15,20,5,2,15,12,240,41,75,0.547,37,61,0.607,4,14,0.286,13,16,0.813,99,38,79,0.481,33,58,0.569,5,21,0.238,8,8,1,89,240,9,22,31,13,21,34
45,MEM,2014-01-31,38,38,19,@,MIN,W 94-90,240,19,10,6,9,11,18,5,4,14,20,240,38,80,0.475,34,68,0.5,4,12,0.333,14,22,0.636,94,39,84,0.464,33,62,0.532,6,22,0.273,6,7,0.857,90,240,9,29,38,9,37,46
46,MEM,2014-02-01,38,48,22,,MIL,W 99-90,240,22,4,6,12,20,15,8,3,13,21,240,38,79,0.481,32,69,0.464,6,10,0.6,17,22,0.773,99,30,76,0.395,21,53,0.396,9,23,0.391,21,25,0.84,90,240,13,35,48,11,27,38
47,MEM,2014-02-03,32,35,18,@,OKC,L 77-86,240,18,8,4,11,21,17,7,9,16,20,240,32,81,0.395,30,65,0.462,2,16,0.125,11,15,0.733,77,34,76,0.447,30,58,0.517,4,18,0.222,14,23,0.609,86,240,11,24,35,10,34,44
48,MEM,2014-02-05,37,32,24,,DAL,L 96-110,240,24,7,6,17,23,24,7,3,13,20,240,37,69,0.536,31,53,0.585,6,16,0.375,16,22,0.727,96,42,78,0.538,34,60,0.567,8,18,0.444,18,25,0.72,110,240,8,24,32,11,24,35
49,MEM,2014-02-08,37,41,22,@,ATL,W 79-76,240,22,14,5,15,12,21,10,3,21,10,240,37,90,0.411,33,78,0.423,4,12,0.333,1,1,1,79,30,70,0.429,22,50,0.44,8,20,0.4,8,15,0.533,76,240,11,30,41,7,35,42
50,MEM,2014-02-09,33,46,22,@,CLE,L 83-91 (OT),265,22,8,6,14,21,24,6,5,13,20,265,33,86,0.384,30,72,0.417,3,14,0.214,14,16,0.875,83,35,88,0.398,25,68,0.368,10,20,0.5,11,18,0.611,91,265,9,37,46,10,38,48
51,MEM,2014-02-11,33,40,16,,WAS,W 92-89,240,16,11,4,17,19,14,8,7,13,20,240,33,70,0.471,30,57,0.526,3,13,0.231,23,27,0.852,92,34,74,0.459,27,50,0.54,7,24,0.292,14,20,0.7,89,240,9,31,40,5,28,33
52,MEM,2014-02-12,36,36,17,@,ORL,W 86-81,240,17,7,7,8,14,18,3,9,13,13,240,36,77,0.468,34,65,0.523,2,12,0.167,12,18,0.667,86,34,83,0.41,30,70,0.429,4,13,0.308,9,10,0.9,81,240,8,28,36,15,27,42
53,MEM,2014-02-18,37,38,20,,NYK,W 98-93,240,20,5,7,13,22,15,8,5,12,23,240,37,75,0.493,31,63,0.492,6,12,0.5,18,24,0.75,98,35,85,0.412,29,58,0.5,6,27,0.222,17,20,0.85,93,240,10,28,38,14,25,39
54,MEM,2014-02-21,42,42,27,,LAC,W 102-96,240,27,7,9,11,30,23,6,4,12,15,240,42,87,0.483,37,72,0.514,5,15,0.333,13,15,0.867,102,31,80,0.388,24,56,0.429,7,24,0.292,27,43,0.628,96,240,6,36,42,13,34,47
55,MEM,2014-02-22,34,42,17,@,CHA,L 89-92,240,17,6,5,15,24,16,4,4,11,18,240,34,79,0.43,30,64,0.469,4,15,0.267,17,22,0.773,89,30,82,0.366,22,62,0.355,8,20,0.4,24,27,0.889,92,240,7,35,42,9,33,42
56,MEM,2014-02-26,45,45,28,,LAL,W 108-103,240,28,8,5,12,18,24,5,10,15,15,240,45,92,0.489,41,79,0.519,4,13,0.308,14,21,0.667,108,38,77,0.494,23,49,0.469,15,28,0.536,12,18,0.667,103,240,13,32,45,5,29,34
57,MEM,2014-02-28,41,33,30,@,OKC,L 107-113,240,30,11,1,12,22,18,10,8,14,18,240,41,80,0.513,31,64,0.484,10,16,0.625,15,20,0.75,107,38,77,0.494,28,55,0.509,10,22,0.455,27,32,0.844,113,240,9,24,33,15,24,39
58,MEM,2014-03-01,44,36,24,,CLE,W 110-96,240,24,8,7,9,11,20,5,3,12,16,240,44,81,0.543,35,62,0.565,9,19,0.474,13,18,0.722,110,39,79,0.494,32,61,0.525,7,18,0.389,11,15,0.733,96,240,11,25,36,8,25,33
59,MEM,2014-03-03,43,38,26,@,WAS,W 110-104,240,26,8,4,13,21,18,4,2,13,22,240,43,79,0.544,37,66,0.561,6,13,0.462,18,21,0.857,110,39,81,0.481,30,62,0.484,9,19,0.474,17,21,0.81,104,240,7,31,38,8,26,34
60,MEM,2014-03-05,34,43,20,@,BRK,L 94-103,240,20,13,3,21,15,25,14,5,19,28,240,34,79,0.43,28,64,0.438,6,15,0.4,20,25,0.8,94,38,74,0.514,23,48,0.479,15,26,0.577,12,13,0.923,103,240,16,27,43,6,30,36
61,MEM,2014-03-07,35,45,19,@,CHI,W 85-77,240,19,9,6,13,16,16,4,2,13,19,240,35,78,0.449,30,70,0.429,5,8,0.625,10,18,0.556,85,31,75,0.413,29,62,0.468,2,13,0.154,13,14,0.929,77,240,11,34,45,6,32,38
62,MEM,2014-03-08,44,51,23,,CHA,W 111-89,240,23,6,5,12,16,18,7,7,11,19,240,44,87,0.506,37,74,0.5,7,13,0.538,16,22,0.727,111,37,93,0.398,32,72,0.444,5,21,0.238,10,14,0.714,89,240,11,40,51,13,27,40
63,MEM,2014-03-11,47,41,27,,POR,W 109-99,240,27,7,4,11,18,18,3,2,8,21,240,47,84,0.56,41,72,0.569,6,12,0.5,9,13,0.692,109,35,86,0.407,28,69,0.406,7,17,0.412,22,29,0.759,99,240,9,32,41,16,24,40
64,MEM,2014-03-12,32,42,19,@,NOP,W 90-88,240,19,8,7,14,17,16,11,8,15,19,240,32,74,0.432,28,56,0.5,4,18,0.222,22,27,0.815,90,31,75,0.413,27,57,0.474,4,18,0.222,22,22,1,88,240,12,30,42,9,30,39
65,MEM,2014-03-14,33,35,16,@,TOR,L 86-99,240,16,7,6,16,17,23,9,1,16,22,240,33,74,0.446,31,66,0.47,2,8,0.25,18,27,0.667,86,36,71,0.507,27,54,0.5,9,17,0.529,18,22,0.818,99,240,12,23,35,8,28,36
66,MEM,2014-03-15,38,41,27,@,PHI,W 103-77,240,27,13,4,22,24,16,12,3,22,24,240,38,70,0.543,34,55,0.618,4,15,0.267,23,32,0.719,103,31,83,0.373,25,60,0.417,6,23,0.261,9,19,0.474,77,240,7,34,41,14,28,42
67,MEM,2014-03-19,36,46,21,,UTA,W 96-86,240,21,9,5,12,18,20,7,2,15,22,240,36,81,0.444,34,70,0.486,2,11,0.182,22,25,0.88,96,37,84,0.44,30,66,0.455,7,18,0.389,5,10,0.5,86,240,11,35,46,10,29,39
68,MEM,2014-03-21,36,43,17,@,MIA,L 86-91,240,17,7,1,15,19,20,9,5,14,18,240,36,79,0.456,33,65,0.508,3,14,0.214,11,17,0.647,86,35,75,0.467,28,55,0.509,7,20,0.35,14,16,0.875,91,240,15,28,43,10,24,34
69,MEM,2014-03-22,33,47,14,,IND,W 82-71,240,14,4,8,12,18,14,7,5,10,19,240,33,75,0.44,28,62,0.452,5,13,0.385,11,17,0.647,82,27,74,0.365,21,59,0.356,6,15,0.4,11,14,0.786,71,240,10,37,47,8,27,35
70,MEM,2014-03-24,48,54,25,,MIN,W 109-92,240,25,4,4,14,19,19,7,4,10,14,240,48,91,0.527,42,79,0.532,6,12,0.5,7,13,0.538,109,34,90,0.378,27,66,0.409,7,24,0.292,17,20,0.85,92,240,16,38,54,14,28,42
71,MEM,2014-03-26,36,41,22,@,UTA,W 91-87,240,22,6,2,10,20,22,9,4,12,14,240,36,79,0.456,32,70,0.457,4,9,0.444,15,16,0.938,91,32,69,0.464,27,53,0.509,5,16,0.313,18,26,0.692,87,240,10,31,41,6,29,35
72,MEM,2014-03-28,41,33,24,@,GSW,L 93-100,240,24,9,4,9,15,22,5,6,12,14,240,41,81,0.506,39,69,0.565,2,12,0.167,9,16,0.563,93,40,81,0.494,31,61,0.508,9,20,0.45,11,14,0.786,100,240,9,24,33,10,33,43
73,MEM,2014-03-30,41,41,28,@,POR,L 98-105,240,28,11,2,10,19,23,6,3,13,16,240,41,89,0.461,36,72,0.5,5,17,0.294,11,18,0.611,98,39,75,0.52,34,60,0.567,5,15,0.333,22,25,0.88,105,240,13,28,41,7,32,39
74,MEM,2014-03-31,38,43,17,@,DEN,W 94-92,240,17,7,3,11,19,20,7,3,14,23,240,38,85,0.447,33,76,0.434,5,9,0.556,13,23,0.565,94,36,73,0.493,30,53,0.566,6,20,0.3,14,24,0.583,92,240,17,26,43,11,32,43
75,MEM,2014-04-02,40,38,24,@,MIN,L 88-102,240,24,6,3,11,15,31,8,6,14,13,240,40,95,0.421,36,84,0.429,4,11,0.364,4,6,0.667,88,43,81,0.531,38,65,0.585,5,16,0.313,11,16,0.688,102,240,11,27,38,12,34,46
76,MEM,2014-04-04,32,38,18,,DEN,W 100-92,240,18,9,4,11,26,16,7,4,20,27,240,32,83,0.386,30,72,0.417,2,11,0.182,34,38,0.895,100,29,80,0.363,22,57,0.386,7,23,0.304,27,32,0.844,92,240,10,28,38,14,32,46
77,MEM,2014-04-06,38,37,22,@,SAS,L 92-112,240,22,8,3,14,19,27,7,3,15,16,240,38,86,0.442,33,72,0.458,5,14,0.357,11,17,0.647,92,43,77,0.558,34,55,0.618,9,22,0.409,17,18,0.944,112,240,13,24,37,6,34,40
78,MEM,2014-04-09,43,41,23,,MIA,W 107-102,240,23,10,6,14,19,24,11,2,15,17,240,43,78,0.551,36,58,0.621,7,20,0.35,14,21,0.667,107,38,73,0.521,23,48,0.479,15,25,0.6,11,12,0.917,102,240,12,29,41,6,21,27
79,MEM,2014-04-11,44,49,28,,PHI,W 117-95,240,28,8,8,16,15,16,14,3,15,26,240,44,81,0.543,39,68,0.574,5,13,0.385,24,32,0.75,117,39,88,0.443,33,70,0.471,6,18,0.333,11,17,0.647,95,240,10,39,49,8,28,36
80,MEM,2014-04-13,42,52,29,@,LAL,W 102-90,240,29,10,7,17,12,29,9,5,15,15,240,42,88,0.477,34,73,0.466,8,15,0.533,10,13,0.769,102,35,80,0.438,24,53,0.453,11,27,0.407,9,11,0.818,90,240,16,36,52,5,27,32
81,MEM,2014-04-14,40,42,20,@,PHO,W 97-91,240,20,5,1,17,18,15,12,6,12,20,240,40,77,0.519,34,62,0.548,6,15,0.4,11,15,0.733,97,38,80,0.475,33,54,0.611,5,26,0.192,10,14,0.714,91,240,10,32,42,8,22,30
82,MEM,2014-04-16,43,48,25,,DAL,W 106-105 (OT),265,25,7,1,17,16,22,11,4,13,23,265,43,88,0.489,38,68,0.559,5,20,0.25,15,25,0.6,106,44,92,0.478,36,62,0.581,8,30,0.267,9,11,0.818,105,265,20,28,48,15,24,39
83,MEM,2014-04-19,33,41,20,@,OKC,L 86-100,240,20,7,4,6,24,22,3,10,12,25,240,33,91,0.363,31,80,0.388,2,11,0.182,18,31,0.581,86,34,76,0.447,30,60,0.5,4,16,0.25,28,32,0.875,100,240,13,28,41,7,44,51
84,MEM,2014-04-21,43,47,30,@,OKC,W 111-105 (OT),265,30,5,3,9,20,20,6,10,8,22,265,43,87,0.494,39,77,0.506,4,10,0.4,21,24,0.875,111,37,93,0.398,28,63,0.444,9,30,0.3,22,25,0.88,105,265,12,35,47,16,33,49
85,MEM,2014-04-24,41,47,21,,OKC,W 98-95 (OT),265,21,9,1,14,21,13,9,6,16,23,265,41,92,0.446,37,76,0.487,4,16,0.25,12,15,0.8,98,34,87,0.391,29,59,0.492,5,28,0.179,22,30,0.733,95,265,13,34,47,15,33,48
86,MEM,2014-04-26,35,49,19,,OKC,L 89-92 (OT),265,19,13,4,13,19,14,8,11,21,22,265,35,94,0.372,29,74,0.392,6,20,0.3,13,23,0.565,89,33,90,0.367,25,62,0.403,8,28,0.286,18,20,0.9,92,265,18,31,49,20,38,58
87,MEM,2014-04-29,37,50,21,@,OKC,W 100-99 (OT),265,21,11,3,9,21,24,2,3,17,22,265,37,87,0.425,30,68,0.441,7,19,0.368,19,26,0.731,100,36,92,0.391,24,61,0.393,12,31,0.387,15,19,0.789,99,265,13,37,50,19,32,51
88,MEM,2014-05-01,31,36,19,,OKC,L 84-104,240,19,5,1,10,19,15,7,11,13,19,240,31,83,0.373,28,69,0.406,3,14,0.214,19,28,0.679,84,37,75,0.493,30,54,0.556,7,21,0.333,23,25,0.92,104,240,11,25,36,8,39,47
89,MEM,2014-05-03,37,29,22,@,OKC,L 109-120,240,22,13,1,14,22,22,7,2,20,28,240,37,83,0.446,32,66,0.485,5,17,0.294,30,34,0.882,109,42,69,0.609,31,50,0.62,11,19,0.579,25,30,0.833,120,240,10,19,29,9,24,33
1,MIA,2013-10-29,37,40,26,,CHI,W 107-95,240,26,10,7,18,21,23,11,4,18,27,240,37,72,0.514,26,52,0.5,11,20,0.55,22,29,0.759,107,35,83,0.422,28,57,0.491,7,26,0.269,18,23,0.783,95,240,5,35,40,11,30,41
2,MIA,2013-10-30,42,31,30,@,PHI,L 110-114,240,30,7,0,19,25,24,16,1,18,21,240,42,85,0.494,26,45,0.578,16,40,0.4,10,13,0.769,110,43,80,0.538,35,59,0.593,8,21,0.381,20,24,0.833,114,240,7,24,31,8,32,40
3,MIA,2013-11-01,32,30,24,@,BRK,L 100-101,240,24,10,2,15,29,21,5,5,18,29,240,32,67,0.478,25,53,0.472,7,14,0.5,29,36,0.806,100,33,68,0.485,25,52,0.481,8,16,0.5,27,39,0.692,101,240,4,26,30,7,33,40
4,MIA,2013-11-03,37,32,32,,WAS,W 103-93,240,32,9,6,16,18,22,8,2,20,26,240,37,70,0.529,26,43,0.605,11,27,0.407,18,27,0.667,103,35,82,0.427,23,52,0.442,12,30,0.4,11,16,0.688,93,240,8,24,32,17,24,41
5,MIA,2013-11-05,41,38,31,@,TOR,W 104-95,240,31,7,4,11,27,15,4,1,15,21,240,41,83,0.494,31,60,0.517,10,23,0.435,12,14,0.857,104,31,72,0.431,25,51,0.49,6,21,0.286,27,33,0.818,95,240,10,28,38,13,27,40
6,MIA,2013-11-07,38,30,27,,LAC,W 102-97,240,27,6,3,16,23,22,8,1,17,30,240,38,71,0.535,33,55,0.6,5,16,0.313,21,33,0.636,102,36,73,0.493,28,49,0.571,8,24,0.333,17,21,0.81,97,240,8,22,30,9,29,38
7,MIA,2013-11-09,41,31,26,,BOS,L 110-111,240,26,4,7,10,13,24,4,5,12,25,240,41,71,0.577,36,61,0.59,5,10,0.5,23,34,0.676,110,46,89,0.517,36,68,0.529,10,21,0.476,9,12,0.75,111,240,4,27,31,11,28,39
8,MIA,2013-11-12,46,40,29,,MIL,W 118-95,240,29,9,7,13,17,19,10,1,18,15,240,46,79,0.582,34,56,0.607,12,23,0.522,14,24,0.583,118,33,79,0.418,22,49,0.449,11,30,0.367,18,21,0.857,95,240,5,35,40,8,26,34
9,MIA,2013-11-15,40,34,17,,DAL,W 110-104,240,17,19,5,16,15,22,11,6,24,20,240,40,74,0.541,35,61,0.574,5,13,0.385,25,30,0.833,110,37,74,0.5,25,46,0.543,12,28,0.429,18,21,0.857,104,240,4,30,34,6,28,34
10,MIA,2013-11-16,35,43,18,@,CHA,W 97-81,240,18,5,8,15,22,20,5,3,8,20,240,35,69,0.507,29,54,0.537,6,15,0.4,21,23,0.913,97,29,83,0.349,21,56,0.375,8,27,0.296,15,20,0.75,81,240,6,37,43,10,26,36
11,MIA,2013-11-19,41,37,26,,ATL,W 104-88,240,26,13,4,15,17,22,8,3,24,21,240,41,81,0.506,31,60,0.517,10,21,0.476,12,19,0.632,104,33,74,0.446,22,50,0.44,11,24,0.458,11,15,0.733,88,240,10,27,37,13,26,39
12,MIA,2013-11-20,38,40,27,@,ORL,W 120-92,240,27,12,6,21,15,19,13,5,24,23,240,38,74,0.514,23,50,0.46,15,24,0.625,29,32,0.906,120,29,71,0.408,14,42,0.333,15,29,0.517,19,21,0.905,92,240,12,28,40,7,18,25
13,MIA,2013-11-23,37,33,19,,ORL,W 101-99,240,19,6,3,12,19,19,8,3,16,23,240,37,78,0.474,31,53,0.585,6,25,0.24,21,26,0.808,101,34,73,0.466,24,50,0.48,10,23,0.435,21,29,0.724,99,240,4,29,33,10,31,41
14,MIA,2013-11-25,39,38,20,,PHO,W 107-92,240,20,9,4,14,17,17,10,1,15,18,240,39,79,0.494,32,57,0.561,7,22,0.318,22,24,0.917,107,33,83,0.398,25,51,0.49,8,32,0.25,18,24,0.75,92,240,7,31,38,14,31,45
15,MIA,2013-11-27,35,41,23,@,CLE,W 95-84,240,23,11,7,14,19,19,7,2,18,18,240,35,72,0.486,31,53,0.585,4,19,0.211,21,25,0.84,95,29,83,0.349,19,55,0.345,10,28,0.357,16,24,0.667,84,240,2,39,41,12,35,47
16,MIA,2013-11-29,36,36,24,@,TOR,W 90-83,240,24,10,4,19,30,16,8,5,17,18,240,36,76,0.474,27,54,0.5,9,22,0.409,9,13,0.692,90,28,73,0.384,20,43,0.465,8,30,0.267,19,32,0.594,83,240,3,33,36,10,33,43
17,MIA,2013-12-01,36,34,19,,CHA,W 99-98,240,19,8,9,14,19,16,8,2,14,20,240,36,69,0.522,28,51,0.549,8,18,0.444,19,25,0.76,99,35,76,0.461,31,61,0.508,4,15,0.267,24,28,0.857,98,240,4,30,34,6,33,39
18,MIA,2013-12-03,36,34,19,,DET,L 97-107,240,19,12,3,19,18,21,11,5,18,19,240,36,82,0.439,27,54,0.5,9,28,0.321,16,23,0.696,97,41,80,0.513,34,64,0.531,7,16,0.438,18,26,0.692,107,240,13,21,34,13,33,46
19,MIA,2013-12-05,32,27,16,@,CHI,L 87-107,240,16,9,5,9,25,24,3,2,15,20,240,32,77,0.416,26,55,0.473,6,22,0.273,17,24,0.708,87,37,74,0.5,27,55,0.491,10,19,0.526,23,32,0.719,107,240,6,21,27,13,36,49
20,MIA,2013-12-07,43,44,23,@,MIN,W 103-82,240,23,11,8,20,28,13,11,1,18,15,240,43,78,0.551,39,60,0.65,4,18,0.222,13,19,0.684,103,24,82,0.293,19,60,0.317,5,22,0.227,29,39,0.744,82,240,7,37,44,17,28,45
21,MIA,2013-12-08,40,34,26,@,DET,W 110-95,240,26,8,3,17,18,17,10,2,17,21,240,40,72,0.556,29,44,0.659,11,28,0.393,19,21,0.905,110,36,85,0.424,29,65,0.446,7,20,0.35,16,22,0.727,95,240,5,29,34,16,27,43
22,MIA,2013-12-10,33,33,20,@,IND,L 84-90,240,20,13,6,12,21,22,7,2,21,21,240,33,77,0.429,29,56,0.518,4,21,0.19,14,20,0.7,84,34,67,0.507,29,52,0.558,5,15,0.333,17,25,0.68,90,240,6,27,33,9,34,43
23,MIA,2013-12-14,42,40,24,,CLE,W 114-107,240,24,10,9,14,21,18,7,1,15,20,240,42,76,0.553,34,55,0.618,8,21,0.381,22,30,0.733,114,39,84,0.464,29,55,0.527,10,29,0.345,19,25,0.76,107,240,9,31,40,12,27,39
24,MIA,2013-12-16,45,41,28,,UTA,W 117-94,240,28,10,8,14,14,17,7,2,14,20,240,45,71,0.634,39,56,0.696,6,15,0.4,21,26,0.808,117,39,84,0.464,34,66,0.515,5,18,0.278,11,17,0.647,94,240,6,35,41,11,22,33
25,MIA,2013-12-18,37,37,21,,IND,W 97-94,240,21,11,0,12,20,13,9,2,14,21,240,37,77,0.481,32,56,0.571,5,21,0.238,18,22,0.818,97,32,73,0.438,27,59,0.458,5,14,0.357,25,28,0.893,94,240,5,32,37,6,30,36
26,MIA,2013-12-20,51,39,32,,SAC,W 122-103,240,32,15,3,17,16,25,14,1,20,16,240,51,83,0.614,41,60,0.683,10,23,0.435,10,14,0.714,122,43,74,0.581,36,52,0.692,7,22,0.318,10,24,0.417,103,240,7,32,39,7,25,32
27,MIA,2013-12-23,46,44,20,,ATL,W 121-119 (OT),265,20,8,6,13,19,29,7,4,18,26,265,46,91,0.505,36,62,0.581,10,29,0.345,19,29,0.655,121,44,91,0.484,27,57,0.474,17,34,0.5,14,19,0.737,119,265,13,31,44,13,33,46
28,MIA,2013-12-25,41,43,29,@,LAL,W 101-95,240,29,9,2,12,20,15,8,4,17,19,240,41,80,0.513,32,53,0.604,9,27,0.333,10,17,0.588,101,33,79,0.418,19,43,0.442,14,36,0.389,15,26,0.577,95,240,7,36,43,12,35,47
29,MIA,2013-12-27,38,35,23,@,SAC,L 103-108 (OT),265,23,9,5,16,23,23,5,4,22,21,265,38,86,0.442,27,54,0.5,11,32,0.344,16,21,0.762,103,41,83,0.494,36,63,0.571,5,20,0.25,21,25,0.84,108,265,4,31,35,10,41,51
30,MIA,2013-12-28,45,36,24,@,POR,W 108-107,240,24,13,1,12,13,32,6,6,17,12,240,45,88,0.511,37,74,0.5,8,14,0.571,10,11,0.909,108,39,77,0.506,28,51,0.549,11,26,0.423,18,21,0.857,107,240,7,29,36,7,34,41
31,MIA,2013-12-30,34,31,23,@,DEN,W 97-94,240,23,7,4,13,13,23,6,2,13,21,240,34,67,0.507,23,44,0.523,11,23,0.478,18,28,0.643,97,38,81,0.469,30,61,0.492,8,20,0.4,10,11,0.909,94,240,5,26,31,8,29,37
32,MIA,2014-01-02,40,31,20,,GSW,L 114-123,240,20,10,2,15,19,29,9,1,18,24,240,40,78,0.513,32,60,0.533,8,18,0.444,26,31,0.839,114,46,82,0.561,31,53,0.585,15,29,0.517,16,19,0.842,123,240,5,26,31,6,34,40
33,MIA,2014-01-04,40,40,23,@,ORL,W 110-94,240,23,9,2,15,16,16,6,3,15,24,240,40,74,0.541,34,58,0.586,6,16,0.375,24,31,0.774,110,33,80,0.413,25,54,0.463,8,26,0.308,20,24,0.833,94,240,7,33,40,12,29,41
34,MIA,2014-01-05,38,42,17,,TOR,W 102-97,240,17,8,2,10,24,24,5,7,13,23,240,38,81,0.469,35,70,0.5,3,11,0.273,23,27,0.852,102,39,77,0.506,32,55,0.582,7,22,0.318,12,21,0.571,97,240,14,28,42,7,27,34
35,MIA,2014-01-07,40,39,24,,NOP,W 107-88,240,24,6,2,12,18,18,9,4,16,22,240,40,78,0.513,31,51,0.608,9,27,0.333,18,23,0.783,107,36,77,0.468,33,68,0.485,3,9,0.333,13,17,0.765,88,240,9,30,39,12,29,41
36,MIA,2014-01-09,37,32,20,@,NYK,L 92-102,240,20,7,4,15,13,25,8,1,10,19,240,37,68,0.544,30,47,0.638,7,21,0.333,11,21,0.524,92,44,82,0.537,35,58,0.603,9,24,0.375,5,10,0.5,102,240,4,28,32,10,33,43
37,MIA,2014-01-10,34,39,19,@,BRK,L 95-104 (2OT),290,19,5,2,14,24,21,7,4,13,22,290,34,80,0.425,28,57,0.491,6,23,0.261,21,27,0.778,95,40,86,0.465,33,66,0.5,7,20,0.35,17,21,0.81,104,290,11,28,39,13,36,49
38,MIA,2014-01-15,37,35,22,@,WAS,L 97-114,240,22,6,1,12,19,30,7,7,12,19,240,37,84,0.44,30,59,0.508,7,25,0.28,16,17,0.941,97,41,75,0.547,31,53,0.585,10,22,0.455,22,26,0.846,114,240,9,26,35,7,34,41
39,MIA,2014-01-17,38,38,30,@,PHI,W 101-86,240,30,13,12,17,25,16,11,4,23,18,240,38,80,0.475,30,57,0.526,8,23,0.348,17,20,0.85,101,31,84,0.369,29,64,0.453,2,20,0.1,22,37,0.595,86,240,12,26,38,19,26,45
40,MIA,2014-01-18,39,43,16,@,CHA,W 104-96 (OT),265,16,5,5,12,23,31,6,6,13,23,265,39,79,0.494,32,58,0.552,7,21,0.333,19,29,0.655,104,36,75,0.48,29,58,0.5,7,17,0.412,17,23,0.739,96,265,8,35,43,4,30,34
41,MIA,2014-01-20,38,37,28,@,ATL,L 114-121,240,28,9,2,17,26,33,8,1,13,26,240,38,78,0.487,23,45,0.511,15,33,0.455,23,28,0.821,114,42,81,0.519,30,50,0.6,12,31,0.387,25,27,0.926,121,240,8,29,37,7,31,38
42,MIA,2014-01-21,38,33,22,,BOS,W 93-86,240,22,7,5,14,18,17,8,3,16,19,240,38,74,0.514,33,54,0.611,5,20,0.25,12,16,0.75,93,33,84,0.393,28,57,0.491,5,27,0.185,15,18,0.833,86,240,7,26,33,17,29,46
43,MIA,2014-01-23,45,48,25,,LAL,W 109-102,240,25,7,4,18,23,21,12,1,11,17,240,45,78,0.577,37,58,0.638,8,20,0.4,11,23,0.478,109,40,88,0.455,31,63,0.492,9,25,0.36,13,21,0.619,102,240,12,36,48,13,22,35
44,MIA,2014-01-26,43,37,28,,SAS,W 113-101,240,28,6,5,14,22,24,8,4,12,17,240,43,74,0.581,35,55,0.636,8,19,0.421,19,20,0.95,113,38,76,0.5,32,54,0.593,6,22,0.273,19,23,0.826,101,240,7,30,37,6,22,28
