Rk,Team,Date,FG,TRB,AST,,Opp,Result,MP,AST,STL,BLK,TOV,PF,AST,STL,BLK,TOV,PF,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,MP,ORB,DRB,TRB,ORB,DRB,TRB
2,DET,2006-11-03,37,48,26,@,BOS,W 101-88,240,26,7,5,6,17,23,4,4,15,19,240,37,88,0.42,33,75,0.44,4,13,0.308,23,30,0.767,101,34,75,0.453,29,63,0.46,5,12,0.417,15,20,0.75,88,240,16,32,48,8,36,44
3,DET,2006-11-04,37,40,26,,MEM,W 95-86,240,26,4,7,13,27,17,6,4,12,21,240,37,73,0.507,34,60,0.567,3,13,0.231,18,22,0.818,95,28,74,0.378,23,61,0.377,5,13,0.385,25,34,0.735,86,240,9,31,40,9,27,36
4,DET,2006-11-06,32,43,13,@,UTA,L 101-103,240,13,4,7,11,24,28,4,4,14,30,240,32,77,0.416,27,62,0.435,5,15,0.333,32,41,0.78,101,40,83,0.482,35,73,0.479,5,10,0.5,18,24,0.75,103,240,16,27,43,13,28,41
5,DET,2006-11-08,28,35,16,@,SAC,L 86-99,240,16,7,3,14,28,19,8,3,16,26,240,28,71,0.394,20,48,0.417,8,23,0.348,22,28,0.786,86,34,79,0.43,30,64,0.469,4,15,0.267,27,32,0.844,99,240,5,30,35,17,33,50
6,DET,2006-11-10,38,49,22,@,LAL,W 97-83,240,22,12,6,17,17,24,7,4,14,16,240,38,83,0.458,29,65,0.446,9,18,0.5,12,13,0.923,97,33,78,0.423,27,57,0.474,6,21,0.286,11,18,0.611,83,240,15,34,49,9,23,32
7,DET,2006-11-11,33,38,18,@,GSW,L 79-111,240,18,6,4,16,20,33,11,4,14,18,240,33,78,0.423,29,61,0.475,4,17,0.235,9,18,0.5,79,43,76,0.566,31,55,0.564,12,21,0.571,13,25,0.52,111,240,14,24,38,10,32,42
8,DET,2006-11-15,38,35,20,,NOK,L 99-100,240,20,2,6,8,20,18,4,3,6,20,240,38,73,0.521,32,55,0.582,6,18,0.333,17,26,0.654,99,38,86,0.442,34,74,0.459,4,12,0.333,20,23,0.87,100,240,8,27,35,19,25,44
9,DET,2006-11-17,38,40,22,,WAS,W 100-91,240,22,5,8,10,18,14,7,5,17,21,240,38,88,0.432,30,72,0.417,8,16,0.5,16,21,0.762,100,35,78,0.449,31,63,0.492,4,15,0.267,17,21,0.81,91,240,16,24,40,12,31,43
10,DET,2006-11-18,39,43,25,,HOU,W 104-92,240,25,6,6,6,24,15,3,2,14,20,240,39,84,0.464,32,63,0.508,7,21,0.333,19,23,0.826,104,29,69,0.42,24,49,0.49,5,20,0.25,29,33,0.879,92,240,11,32,43,11,33,44
11,DET,2006-11-21,36,36,25,@,PHI,W 97-87,240,25,6,4,13,18,14,5,5,14,19,240,36,72,0.5,27,51,0.529,9,21,0.429,16,22,0.727,97,30,76,0.395,24,62,0.387,6,14,0.429,21,25,0.84,87,240,9,27,36,16,28,44
12,DET,2006-11-22,36,48,16,,ATL,W 103-98,240,16,8,4,8,23,16,5,3,18,26,240,36,88,0.409,29,74,0.392,7,14,0.5,24,29,0.828,103,31,72,0.431,24,59,0.407,7,13,0.538,29,35,0.829,98,240,18,30,48,12,31,43
13,DET,2006-11-24,41,39,26,,CHA,W 104-95,240,26,9,5,13,15,29,9,5,13,15,240,41,83,0.494,35,64,0.547,6,19,0.316,16,17,0.941,104,38,79,0.481,36,71,0.507,2,8,0.25,17,21,0.81,95,240,9,30,39,7,30,37
14,DET,2006-11-25,34,35,21,@,WAS,W 115-111,240,21,7,2,9,18,23,3,2,17,26,240,34,74,0.459,23,50,0.46,11,24,0.458,36,40,0.9,115,42,85,0.494,33,58,0.569,9,27,0.333,18,23,0.783,111,240,7,28,35,13,29,42
15,DET,2006-11-30,31,45,13,@,MIA,W 87-85,240,13,4,9,10,17,16,5,2,5,22,240,31,69,0.449,24,54,0.444,7,15,0.467,18,28,0.643,87,32,78,0.41,26,67,0.388,6,11,0.545,15,22,0.682,85,240,10,35,45,12,28,40
16,DET,2006-12-01,38,38,26,,NYK,W 108-100,240,26,6,6,10,21,20,8,2,10,20,240,38,79,0.481,27,57,0.474,11,22,0.5,21,24,0.875,108,36,83,0.434,30,68,0.441,6,15,0.4,22,32,0.688,100,240,8,30,38,13,35,48
17,DET,2006-12-03,33,35,18,@,CHA,L 89-97,240,18,6,7,14,24,23,6,4,15,20,240,33,81,0.407,28,60,0.467,5,21,0.238,18,20,0.9,89,37,75,0.493,31,62,0.5,6,13,0.462,17,22,0.773,97,240,10,25,35,9,30,39
18,DET,2006-12-05,32,35,21,,POR,L 85-88,240,21,2,7,6,21,16,4,6,7,15,240,32,75,0.427,25,51,0.49,7,24,0.292,14,18,0.778,85,32,78,0.41,29,68,0.426,3,10,0.3,21,27,0.778,88,240,8,27,35,14,32,46
19,DET,2006-12-07,38,44,23,@,DAL,W 92-82,240,23,12,8,12,23,13,7,3,14,16,240,38,80,0.475,31,63,0.492,7,17,0.412,9,14,0.643,92,31,74,0.419,27,60,0.45,4,14,0.286,16,22,0.727,82,240,12,32,44,7,29,36
20,DET,2006-12-08,34,38,16,@,ORL,W 87-83,240,16,6,4,13,24,18,8,4,13,19,240,34,72,0.472,28,60,0.467,6,12,0.5,13,20,0.65,87,29,65,0.446,26,52,0.5,3,13,0.231,22,34,0.647,83,240,9,29,38,7,27,34
21,DET,2006-12-13,30,40,14,@,IND,L 90-101,240,14,5,6,10,22,18,4,6,10,21,240,30,77,0.39,24,61,0.393,6,16,0.375,24,27,0.889,90,37,78,0.474,32,63,0.508,5,15,0.333,22,24,0.917,101,240,13,27,40,10,31,41
22,DET,2006-12-16,33,39,22,@,NJN,W 90-82,240,22,12,8,13,23,22,5,2,17,27,240,33,73,0.452,31,63,0.492,2,10,0.2,22,31,0.71,90,29,78,0.372,23,57,0.404,6,21,0.286,18,19,0.947,82,240,10,29,39,14,25,39
23,DET,2006-12-17,37,54,17,,SEA,W 97-93,240,17,6,4,12,18,18,6,5,14,22,240,37,94,0.394,32,83,0.386,5,11,0.455,18,24,0.75,97,37,74,0.5,34,65,0.523,3,9,0.333,16,19,0.842,93,240,26,28,54,7,25,32
24,DET,2006-12-21,35,50,18,@,CLE,W 87-71,240,18,5,5,10,16,15,6,4,9,17,240,35,80,0.438,33,72,0.458,2,8,0.25,15,20,0.75,87,27,79,0.342,25,68,0.368,2,11,0.182,15,22,0.682,71,240,13,37,50,13,30,43
25,DET,2006-12-23,36,38,26,,ATL,W 108-81,240,26,8,16,7,21,15,4,4,14,28,240,36,73,0.493,30,58,0.517,6,15,0.4,30,39,0.769,108,33,91,0.363,32,84,0.381,1,7,0.143,14,22,0.636,81,240,11,27,38,24,23,47
26,DET,2006-12-26,30,34,20,,NJN,W 92-91,240,20,8,4,12,25,18,5,2,13,24,240,30,72,0.417,23,51,0.451,7,21,0.333,25,28,0.893,92,30,65,0.462,27,56,0.482,3,9,0.333,28,37,0.757,91,240,8,26,34,5,32,37
27,DET,2006-12-27,54,56,22,@,NYK,L 145-151 (3OT),315,22,6,6,10,40,24,4,5,17,29,315,54,123,0.439,47,98,0.48,7,25,0.28,30,36,0.833,145,49,87,0.563,44,70,0.629,5,17,0.294,48,63,0.762,151,315,27,29,56,11,36,47
28,DET,2006-12-29,35,55,15,,IND,L 92-93,240,15,4,8,19,21,24,13,6,12,19,240,35,83,0.422,29,70,0.414,6,13,0.462,16,22,0.727,92,34,84,0.405,28,63,0.444,6,21,0.286,19,24,0.792,93,240,16,39,55,13,29,42
29,DET,2006-12-31,42,44,21,,PHO,L 101-108,240,21,6,5,14,17,30,6,3,9,15,240,42,85,0.494,41,70,0.586,1,15,0.067,16,18,0.889,101,40,80,0.5,31,58,0.534,9,22,0.409,19,23,0.826,108,240,12,32,44,4,30,34
30,DET,2007-01-04,35,50,17,@,NOK,W 92-68,240,17,7,3,13,13,13,6,3,13,20,240,35,76,0.461,31,66,0.47,4,10,0.4,18,23,0.783,92,29,88,0.33,25,74,0.338,4,14,0.286,6,9,0.667,68,240,8,42,50,14,31,45
31,DET,2007-01-06,31,45,18,@,CHI,L 89-106,240,18,6,11,13,20,28,7,9,15,25,240,31,89,0.348,27,79,0.342,4,10,0.4,23,33,0.697,89,39,80,0.488,32,63,0.508,7,17,0.412,21,29,0.724,106,240,20,25,45,12,34,46
32,DET,2007-01-09,40,34,32,@,PHI,W 98-89,240,32,7,4,16,18,24,8,4,13,12,240,40,71,0.563,34,54,0.63,6,17,0.353,12,14,0.857,98,38,83,0.458,36,75,0.48,2,8,0.25,11,17,0.647,89,240,7,27,34,17,22,39
33,DET,2007-01-10,34,33,17,,CHA,L 96-103,240,17,8,7,10,22,18,7,3,15,24,240,34,82,0.415,28,68,0.412,6,14,0.429,22,28,0.786,96,33,70,0.471,28,55,0.509,5,15,0.333,32,38,0.842,103,240,12,21,33,10,34,44
34,DET,2007-01-12,35,38,21,@,ATL,L 93-99,240,21,5,6,10,20,26,8,7,14,20,240,35,81,0.432,30,68,0.441,5,13,0.385,18,23,0.783,93,37,74,0.5,28,55,0.509,9,19,0.474,16,22,0.727,99,240,14,24,38,14,28,42
35,DET,2007-01-13,29,47,17,,BOS,W 81-73,240,17,9,9,9,13,14,5,8,15,16,240,29,85,0.341,23,69,0.333,6,16,0.375,17,26,0.654,81,29,81,0.358,26,69,0.377,3,12,0.25,12,14,0.857,73,240,14,33,47,12,35,47
36,DET,2007-01-15,38,37,26,,MIN,L 90-94 (OT),265,26,11,5,13,22,19,9,5,17,17,265,38,89,0.427,35,75,0.467,3,14,0.214,11,14,0.786,90,37,83,0.446,32,75,0.427,5,8,0.625,15,18,0.833,94,265,12,25,37,16,32,48
37,DET,2007-01-17,37,39,26,,UTA,L 99-100,240,26,5,6,14,28,26,8,3,11,22,240,37,80,0.463,30,63,0.476,7,17,0.412,18,20,0.9,99,39,82,0.476,38,74,0.514,1,8,0.125,21,33,0.636,100,240,9,30,39,13,29,42
38,DET,2007-01-19,42,41,26,@,MIN,W 104-98 (2OT),290,26,10,8,13,32,19,5,4,16,23,290,42,95,0.442,37,75,0.493,5,20,0.25,15,22,0.682,104,33,83,0.398,29,67,0.433,4,16,0.25,28,36,0.778,98,290,11,30,41,10,41,51
39,DET,2007-01-20,34,52,28,,SAC,W 91-74,240,28,8,2,14,23,17,5,3,13,23,240,34,76,0.447,29,60,0.483,5,16,0.313,18,28,0.643,91,27,76,0.355,23,61,0.377,4,15,0.267,16,30,0.533,74,240,10,42,52,8,32,40
40,DET,2007-01-24,37,31,19,@,CHA,W 103-92,240,19,11,2,11,24,19,7,1,17,22,240,37,71,0.521,30,54,0.556,7,17,0.412,22,27,0.815,103,33,72,0.458,28,60,0.467,5,12,0.417,21,33,0.636,92,240,9,22,31,16,26,42
41,DET,2007-01-26,37,47,25,,WAS,L 96-99,240,25,3,7,11,22,21,6,1,7,19,240,37,80,0.463,30,63,0.476,7,17,0.412,15,22,0.682,96,35,80,0.438,29,57,0.509,6,23,0.261,23,26,0.885,99,240,17,30,47,11,25,36
42,DET,2007-01-28,30,41,16,,IND,W 95-87,240,16,5,9,8,25,16,6,7,14,28,240,30,81,0.37,28,74,0.378,2,7,0.286,33,38,0.868,95,31,73,0.425,26,60,0.433,5,13,0.385,20,29,0.69,87,240,18,23,41,13,33,46
43,DET,2007-01-30,38,34,23,@,WAS,L 99-104,240,23,7,4,16,24,24,8,4,12,19,240,38,73,0.521,33,57,0.579,5,16,0.313,18,20,0.9,99,38,77,0.494,32,56,0.571,6,21,0.286,22,30,0.733,104,240,7,27,34,11,24,35
44,DET,2007-01-31,37,45,28,@,NJN,W 113-89,240,28,4,8,11,18,19,5,1,10,26,240,37,68,0.544,31,55,0.564,6,13,0.462,33,38,0.868,113,33,81,0.407,22,58,0.379,11,23,0.478,12,18,0.667,89,240,12,33,45,13,19,32
45,DET,2007-02-02,33,44,19,,MIL,W 96-86,240,19,5,5,10,16,19,6,2,18,25,240,33,77,0.429,31,64,0.484,2,13,0.154,28,33,0.848,96,34,77,0.442,28,63,0.444,6,14,0.429,12,16,0.75,86,240,14,30,44,10,30,40
46,DET,2007-02-04,33,40,21,@,CLE,W 90-78,240,21,7,2,16,13,17,4,3,12,18,240,33,68,0.485,28,54,0.519,5,14,0.357,19,24,0.792,90,34,80,0.425,30,63,0.476,4,17,0.235,6,9,0.667,78,240,8,32,40,9,24,33
47,DET,2007-02-06,44,34,32,,BOS,W 109-102,240,32,7,3,12,12,29,7,5,10,16,240,44,76,0.579,37,62,0.597,7,14,0.5,14,17,0.824,109,42,75,0.56,36,64,0.563,6,11,0.545,12,16,0.75,102,240,12,22,34,8,18,26
48,DET,2007-02-08,35,44,28,,LAL,W 93-78,240,28,12,6,7,20,19,4,4,17,19,240,35,78,0.449,29,61,0.475,6,17,0.353,17,26,0.654,93,28,74,0.378,22,54,0.407,6,20,0.3,16,25,0.64,78,240,13,31,44,17,28,45
49,DET,2007-02-10,39,42,28,,TOR,W 98-92,240,28,5,5,12,18,26,5,2,16,17,240,39,78,0.5,33,58,0.569,6,20,0.3,14,16,0.875,98,33,72,0.458,26,50,0.52,7,22,0.318,19,22,0.864,92,240,11,31,42,9,25,34
50,DET,2007-02-12,34,45,21,,LAC,W 92-74,240,21,3,6,10,17,14,6,2,9,25,240,34,73,0.466,29,55,0.527,5,18,0.278,19,28,0.679,92,24,74,0.324,17,52,0.327,7,22,0.318,19,25,0.76,74,240,10,35,45,14,32,46
51,DET,2007-02-14,32,35,18,,SAS,L 81-90,240,18,7,4,10,20,22,8,4,15,15,240,32,78,0.41,26,59,0.441,6,19,0.316,11,12,0.917,81,36,71,0.507,32,57,0.561,4,14,0.286,14,18,0.778,90,240,5,30,35,7,38,45
52,DET,2007-02-20,34,48,23,@,MIL,W 84-83,240,23,8,7,14,17,17,4,1,14,20,240,34,84,0.405,30,69,0.435,4,15,0.267,12,17,0.706,84,33,72,0.458,32,64,0.5,1,8,0.125,16,20,0.8,83,240,18,30,48,9,29,38
53,DET,2007-02-21,39,36,27,,ORL,W 110-88,240,27,11,6,13,25,16,11,4,22,23,240,39,75,0.52,34,58,0.586,5,17,0.294,27,33,0.818,110,31,66,0.47,29,57,0.509,2,9,0.222,24,39,0.615,88,240,11,25,36,13,22,35
54,DET,2007-02-23,28,39,15,@,ORL,W 94-89,240,15,10,6,15,25,15,7,3,18,28,240,28,71,0.394,22,54,0.407,6,17,0.353,32,37,0.865,94,29,62,0.468,26,54,0.481,3,8,0.375,28,36,0.778,89,240,12,27,39,6,31,37
55,DET,2007-02-25,34,41,20,,CHI,W 95-93,240,20,12,9,9,21,21,5,9,15,22,240,34,90,0.378,27,76,0.355,7,14,0.5,20,25,0.8,95,36,75,0.48,31,62,0.5,5,13,0.385,16,24,0.667,93,240,21,20,41,13,32,45
56,DET,2007-03-02,30,48,16,@,MIA,L 82-85,240,16,7,0,10,21,16,4,3,12,21,240,30,80,0.375,29,64,0.453,1,16,0.063,21,25,0.84,82,34,74,0.459,30,50,0.6,4,24,0.167,13,22,0.591,85,240,15,33,48,8,33,41
57,DET,2007-03-03,36,41,23,@,MEM,W 92-89,240,23,4,8,11,26,17,7,1,12,15,240,36,75,0.48,30,61,0.492,6,14,0.429,14,21,0.667,92,32,82,0.39,28,68,0.412,4,14,0.286,21,31,0.677,89,240,10,31,41,20,31,51
58,DET,2007-03-05,35,34,20,,GSW,L 93-111,240,20,11,3,16,15,24,12,3,21,22,240,35,81,0.432,29,67,0.433,6,14,0.429,17,25,0.68,93,42,77,0.545,32,53,0.604,10,24,0.417,17,20,0.85,111,240,8,26,34,8,37,45
59,DET,2007-03-07,30,38,21,,CLE,L 97-101 (OT),265,21,2,3,13,28,20,6,2,8,29,265,30,69,0.435,28,56,0.5,2,13,0.154,35,44,0.795,97,43,93,0.462,41,80,0.513,2,13,0.154,13,24,0.542,101,265,10,28,38,15,33,48
60,DET,2007-03-09,35,43,26,@,DEN,W 95-82,240,26,9,4,13,23,18,7,5,19,21,240,35,82,0.427,29,65,0.446,6,17,0.353,19,24,0.792,95,29,77,0.377,23,58,0.397,6,19,0.316,18,27,0.667,82,240,9,34,43,10,34,44
61,DET,2007-03-11,39,36,28,@,LAC,W 98-80,240,28,9,7,15,13,26,9,1,19,19,240,39,72,0.542,34,61,0.557,5,11,0.455,15,22,0.682,98,31,67,0.463,26,53,0.491,5,14,0.357,13,17,0.765,80,240,11,25,36,9,23,32
62,DET,2007-03-13,37,30,21,@,SEA,W 101-97,240,21,13,4,11,15,21,8,0,21,18,240,37,72,0.514,33,59,0.559,4,13,0.308,23,28,0.821,101,36,76,0.474,25,54,0.463,11,22,0.5,14,15,0.933,97,240,4,26,30,10,28,38
63,DET,2007-03-14,38,35,24,@,POR,W 87-75,240,24,5,6,12,19,17,8,4,16,14,240,38,74,0.514,36,63,0.571,2,11,0.182,9,15,0.6,87,28,71,0.394,23,57,0.404,5,14,0.357,14,17,0.824,75,240,6,29,35,11,26,37
64,DET,2007-03-16,45,37,19,@,PHO,W 105-83,240,19,12,4,9,14,17,2,3,22,11,240,45,84,0.536,37,70,0.529,8,14,0.571,7,15,0.467,105,34,67,0.507,32,52,0.615,2,15,0.133,13,15,0.867,83,240,10,27,37,4,24,28
65,DET,2007-03-18,36,31,19,,DAL,L 88-92,240,19,10,4,10,22,13,5,3,14,21,240,36,78,0.462,33,65,0.508,3,13,0.231,13,21,0.619,88,32,65,0.492,28,54,0.519,4,11,0.364,24,29,0.828,92,240,8,23,31,6,33,39
66,DET,2007-03-20,39,37,24,,PHI,W 96-75,240,24,11,3,15,15,10,8,4,18,17,240,39,77,0.506,35,68,0.515,4,9,0.444,14,17,0.824,96,29,77,0.377,28,66,0.424,1,11,0.091,16,17,0.941,75,240,13,24,37,19,21,40
67,DET,2007-03-22,36,44,18,@,HOU,L 85-91,240,18,5,4,6,21,21,4,2,9,19,240,36,89,0.404,33,72,0.458,3,17,0.176,10,13,0.769,85,35,75,0.467,30,62,0.484,5,13,0.385,16,23,0.696,91,240,9,35,44,4,39,43
68,DET,2007-03-23,36,40,15,@,SAS,L 89-90,240,15,6,6,10,21,15,6,1,17,19,240,36,80,0.45,34,67,0.507,2,13,0.154,15,18,0.833,89,32,71,0.451,24,55,0.436,8,16,0.5,18,29,0.621,90,240,12,28,40,13,33,46
69,DET,2007-03-25,49,46,24,@,MIL,W 121-95,240,24,9,8,10,11,24,6,2,16,19,240,49,86,0.57,45,76,0.592,4,10,0.4,19,24,0.792,121,36,82,0.439,25,59,0.424,11,23,0.478,12,13,0.923,95,240,16,30,46,14,19,33
70,DET,2007-03-26,40,41,21,,DEN,W 113-109 (OT),265,21,9,6,18,20,24,11,5,14,25,265,40,79,0.506,35,61,0.574,5,18,0.278,28,32,0.875,113,39,92,0.424,31,71,0.437,8,21,0.381,23,28,0.821,109,265,7,34,41,17,29,46
71,DET,2007-03-29,31,37,19,@,CHI,L 81-83,240,19,5,7,12,23,19,7,4,10,14,240,31,75,0.413,25,55,0.455,6,20,0.3,13,18,0.722,81,30,84,0.357,27,73,0.37,3,11,0.273,20,28,0.714,83,240,11,26,37,22,29,51
72,DET,2007-03-30,36,36,27,,NJN,W 110-105,240,27,7,5,9,22,28,3,4,13,20,240,36,73,0.493,24,49,0.49,12,24,0.5,26,33,0.788,110,41,81,0.506,33,63,0.524,8,18,0.444,15,23,0.652,105,240,12,24,36,19,24,43
73,DET,2007-04-01,35,34,19,,MIA,W 94-88,240,19,6,5,11,24,20,5,0,15,20,240,35,78,0.449,30,62,0.484,5,16,0.313,19,22,0.864,94,33,70,0.471,27,55,0.491,6,15,0.4,16,30,0.533,88,240,11,23,34,11,27,38
74,DET,2007-04-03,37,41,18,@,IND,W 100-85,240,18,11,2,8,17,23,3,5,16,20,240,37,82,0.451,34,69,0.493,3,13,0.231,23,32,0.719,100,36,69,0.522,35,63,0.556,1,6,0.167,12,19,0.632,85,240,15,26,41,7,27,34
75,DET,2007-04-04,30,32,18,,CHI,L 88-106,240,18,8,3,14,20,25,5,3,18,24,240,30,74,0.405,23,59,0.39,7,15,0.467,21,26,0.808,88,43,80,0.538,36,69,0.522,7,11,0.636,13,15,0.867,106,240,7,25,32,11,37,48
76,DET,2007-04-08,35,38,26,,CLE,W 87-82,240,26,9,5,11,19,22,7,5,16,20,240,35,79,0.443,32,66,0.485,3,13,0.231,14,21,0.667,87,33,69,0.478,31,58,0.534,2,11,0.182,14,18,0.778,82,240,11,27,38,10,29,39
77,DET,2007-04-09,36,42,17,@,NYK,W 91-83,240,17,8,7,8,15,14,6,2,17,20,240,36,87,0.414,31,65,0.477,5,22,0.227,14,20,0.7,91,30,71,0.423,26,57,0.456,4,14,0.286,19,24,0.792,83,240,12,30,42,9,31,40
78,DET,2007-04-11,41,31,31,,ORL,W 104-99,240,31,6,8,11,22,22,6,5,10,15,240,41,75,0.547,33,60,0.55,8,15,0.533,14,16,0.875,104,37,74,0.5,33,67,0.493,4,7,0.571,21,35,0.6,99,240,8,23,31,14,23,37
79,DET,2007-04-13,31,47,22,@,TOR,L 84-87,240,22,6,4,13,21,18,8,3,11,16,240,31,80,0.388,26,63,0.413,5,17,0.294,17,24,0.708,84,31,84,0.369,25,67,0.373,6,17,0.353,19,24,0.792,87,240,12,35,47,16,36,52
80,DET,2007-04-15,34,33,23,,PHI,L 91-102,240,23,4,13,10,14,25,6,7,9,16,240,34,77,0.442,26,55,0.473,8,22,0.364,15,20,0.75,91,45,95,0.474,44,86,0.512,1,9,0.111,11,14,0.786,102,240,11,22,33,22,29,51
81,DET,2007-04-17,42,42,31,,TOR,W 100-84,240,31,7,7,11,20,21,7,3,13,18,240,42,80,0.525,36,64,0.563,6,16,0.375,10,17,0.588,100,32,82,0.39,29,69,0.42,3,13,0.231,17,26,0.654,84,240,3,39,42,13,33,46
82,DET,2007-04-18,38,44,20,@,BOS,W 91-89,240,20,9,7,16,18,20,9,2,18,15,240,38,81,0.469,35,65,0.538,3,16,0.188,12,18,0.667,91,34,79,0.43,28,65,0.431,6,14,0.429,15,20,0.75,89,240,13,31,44,16,26,42
83,DET,2007-04-21,36,33,29,,ORL,W 100-92,240,29,6,4,9,25,18,6,4,20,24,240,36,73,0.493,31,59,0.525,5,14,0.357,23,31,0.742,100,36,62,0.581,34,57,0.596,2,5,0.4,18,36,0.5,92,240,9,24,33,10,29,39
84,DET,2007-04-23,32,44,22,,ORL,W 98-90,240,22,4,4,6,22,19,1,7,9,24,240,32,78,0.41,24,59,0.407,8,19,0.421,26,33,0.788,98,35,76,0.461,32,68,0.471,3,8,0.375,17,26,0.654,90,240,16,28,44,12,30,42
85,DET,2007-04-26,34,47,15,@,ORL,W 93-77,240,15,8,6,8,19,16,3,3,13,22,240,34,78,0.436,26,65,0.4,8,13,0.615,17,23,0.739,93,31,74,0.419,28,66,0.424,3,8,0.375,12,21,0.571,77,240,12,35,47,8,31,39
86,DET,2007-04-28,30,37,17,@,ORL,W 97-93,240,17,11,3,15,26,19,7,0,14,27,240,30,65,0.462,24,50,0.48,6,15,0.4,31,38,0.816,97,36,77,0.468,34,69,0.493,2,8,0.25,19,31,0.613,93,240,10,27,37,15,26,41
87,DET,2007-05-05,36,46,24,,CHI,W 95-69,240,24,12,4,15,25,13,7,2,21,19,240,36,82,0.439,28,64,0.438,8,18,0.444,15,18,0.833,95,23,70,0.329,18,53,0.34,5,17,0.294,18,28,0.643,69,240,14,32,46,11,27,38
88,DET,2007-05-07,41,51,25,,CHI,W 108-87,240,25,4,1,21,36,19,9,5,13,24,240,41,78,0.526,31,59,0.525,10,19,0.526,16,23,0.696,108,23,67,0.343,19,47,0.404,4,20,0.2,37,52,0.712,87,240,15,36,51,8,22,30
89,DET,2007-05-10,32,43,20,@,CHI,W 81-74,240,20,7,10,8,19,12,3,6,12,17,240,32,81,0.395,26,60,0.433,6,21,0.286,11,17,0.647,81,28,83,0.337,26,70,0.371,2,13,0.154,16,26,0.615,74,240,10,33,43,22,38,60
90,DET,2007-05-13,31,33,23,@,CHI,L 87-102,240,23,9,2,12,30,18,5,5,18,21,240,31,83,0.373,25,58,0.431,6,25,0.24,19,27,0.704,87,35,71,0.493,30,59,0.508,5,12,0.417,27,35,0.771,102,240,11,22,33,15,36,51
91,DET,2007-05-15,33,37,17,,CHI,L 92-108,240,17,7,1,13,19,28,10,6,14,22,240,33,78,0.423,28,59,0.475,5,19,0.263,21,25,0.84,92,43,75,0.573,33,59,0.559,10,16,0.625,12,19,0.632,108,240,16,21,37,11,24,35
92,DET,2007-05-17,32,48,17,@,CHI,W 95-85,240,17,4,5,9,25,23,5,1,11,24,240,32,76,0.421,27,58,0.466,5,18,0.278,26,31,0.839,95,28,75,0.373,23,57,0.404,5,18,0.278,24,35,0.686,85,240,14,34,48,10,25,35
93,DET,2007-05-21,31,41,25,,CLE,W 79-76,240,25,3,10,16,17,16,11,3,7,16,240,31,72,0.431,26,58,0.448,5,14,0.357,12,17,0.706,79,32,86,0.372,31,76,0.408,1,10,0.1,11,17,0.647,76,240,11,30,41,18,31,49
94,DET,2007-05-24,32,37,23,,CLE,W 79-76,240,23,7,6,18,16,17,11,4,15,18,240,32,72,0.444,26,61,0.426,6,11,0.545,9,19,0.474,79,30,75,0.4,24,56,0.429,6,19,0.316,10,15,0.667,76,240,11,26,37,11,28,39
95,DET,2007-05-27,30,34,15,@,CLE,L 82-88,240,15,6,1,15,20,20,6,3,11,16,240,30,67,0.448,25,52,0.481,5,15,0.333,17,20,0.85,82,33,67,0.493,27,54,0.5,6,13,0.462,16,21,0.762,88,240,8,26,34,6,28,34
96,DET,2007-05-29,31,40,16,@,CLE,L 87-91,240,16,7,6,12,24,16,8,1,12,23,240,31,75,0.413,28,58,0.483,3,17,0.176,22,29,0.759,87,30,68,0.441,26,54,0.481,4,14,0.286,27,33,0.818,91,240,10,30,40,3,31,34
97,DET,2007-05-31,34,45,18,,CLE,L 107-109 (2OT),290,18,7,7,13,27,13,8,5,12,36,290,34,80,0.425,30,66,0.455,4,14,0.286,35,43,0.814,107,37,82,0.451,30,67,0.448,7,15,0.467,28,39,0.718,109,290,12,33,45,12,27,39
98,DET,2007-06-02,28,33,16,@,CLE,L 82-98,240,16,11,5,12,32,19,7,4,17,24,240,28,78,0.359,25,64,0.391,3,14,0.214,23,27,0.852,82,28,72,0.389,19,51,0.373,9,21,0.429,33,46,0.717,98,240,10,23,33,17,36,53
1,GSW,2006-11-01,34,46,18,,LAL,L 98-110,240,18,6,4,10,31,29,6,4,16,30,240,34,82,0.415,31,63,0.492,3,19,0.158,27,42,0.643,98,39,86,0.453,34,69,0.493,5,17,0.294,27,41,0.659,110,240,12,34,46,19,36,55
2,GSW,2006-11-03,38,39,21,,POR,W 102-89,240,21,8,3,15,21,22,4,6,23,32,240,38,77,0.494,33,66,0.5,5,11,0.455,21,31,0.677,102,32,74,0.432,23,49,0.469,9,25,0.36,16,19,0.842,89,240,12,27,39,12,28,40
3,GSW,2006-11-04,28,34,16,@,UTA,L 82-106,240,16,9,7,18,19,24,10,7,16,25,240,28,73,0.384,22,57,0.386,6,16,0.375,20,35,0.571,82,43,84,0.512,38,73,0.521,5,11,0.455,15,20,0.75,106,240,11,23,34,15,36,51
4,GSW,2006-11-06,36,39,19,@,DAL,W 107-104,240,19,5,6,17,21,23,10,3,12,22,240,36,73,0.493,26,50,0.52,10,23,0.435,25,31,0.806,107,38,83,0.458,27,53,0.509,11,30,0.367,17,22,0.773,104,240,9,30,39,11,28,39
